time_ms,node_id,name,type,ecef_x,ecef_y,ecef_z,altitude_km,orbit_id,ip,norad_id,distance_km,radius_km
60000,SAT_67311,STARLINK-36495,SAT,-1583502.21,5691798.19,3480840.76,484.53,-1,10.0.3.246,67311,513.74,6857.134844907131
60000,SAT_56544,STARLINK-6226,SAT,-1506885.81,5792624.28,3468490.63,545.03,-1,10.0.3.189,56544,548.43,6917.776242696975
60000,SAT_64921,STARLINK-34699,SAT,-1706405.71,5790323.76,3235654.19,475.68,-1,10.0.3.151,64921,567.19,6849.023852346092
60000,SAT_55452,STARLINK-5683,SAT,-1393875.86,5896049.01,3370618.04,560.0,-1,10.0.3.117,55452,570.79,6933.062080566289
60000,SAT_57919,STARLINK-30496,SAT,-1661119.58,5665319.27,3547458.39,515.2,-1,10.0.3.34,57919,580.76,6887.642682287903
60000,SAT_67334,STARLINK-35343,SAT,-1620820.82,5581803.22,3636277.89,484.0,-1,10.0.3.14,67334,586.83,6856.099781264177
60000,SAT_62528,STARLINK-32786,SAT,-1108496.19,5781432.36,3516289.57,484.47,-1,10.0.3.53,62528,588.08,6856.968446521428
60000,SAT_56555,STARLINK-6252,SAT,-1712624.01,5797109.74,3355065.0,540.38,-1,10.0.3.200,56555,601.63,6913.466821462033
60000,SAT_66405,STARLINK-35683,SAT,-1431369.04,5548477.29,3750446.16,476.67,-1,10.0.3.105,66405,615.55,6848.376739445269
60000,SAT_51809,STARLINK-3607,SAT,-1387593.15,5662636.78,3715193.07,541.35,-1,10.0.3.44,51809,622.91,6913.286454321976
60000,SAT_59533,STARLINK-31509,SAT,-1052056.33,5765182.94,3558348.1,483.73,-1,10.0.3.118,59533,626.44,6856.09203948822
60000,SAT_63579,STARLINK-33755,SAT,-1029792.81,5888097.09,3360651.06,484.43,-1,10.0.3.84,63579,636.42,6857.414681924471
60000,SAT_63578,STARLINK-33719,SAT,-1643412.1,5526528.68,3710144.47,484.42,-1,10.0.3.83,63578,641.06,6856.274102569159
60000,SAT_54054,STARLINK-5163,SAT,-1373688.74,6004527.58,3141000.79,540.57,-1,10.0.3.249,54054,641.8,6914.27929549885
60000,SAT_62448,STARLINK-32719,SAT,-1047273.17,5717092.01,3621623.09,476.08,-1,10.0.3.228,62448,641.89,6848.216990533289
60000,SAT_56547,STARLINK-6291,SAT,-1820844.4,5804559.75,3299949.45,547.58,-1,10.0.3.192,56547,666.38,6920.842043630726
60000,SAT_56770,STARLINK-6342,SAT,-1570384.67,5642598.67,3739188.88,576.93,-1,10.0.3.160,56770,674.46,6948.85323220835
60000,SAT_63188,STARLINK-11642 [DTC],SAT,-1751203.37,5331704.29,3716140.76,359.19,-1,10.0.3.203,63188,685.44,6730.786434528816
60000,SAT_65348,STARLINK-34859,SAT,-946808.06,5907781.04,3333960.37,476.3,-1,10.0.3.68,65348,688.88,6849.351361099457
60000,SAT_49453,STARLINK-3129,SAT,-1622402.18,5561062.76,3772635.51,541.31,-1,10.0.3.238,49453,694.46,6913.059130778539
60000,SAT_57921,STARLINK-30492,SAT,-1089585.47,6015114.4,3190291.23,521.87,-1,10.0.3.36,57921,696.59,6895.415569328465
60000,SAT_48371,STARLINK-2589,SAT,-1686500.07,5935872.71,2974092.69,476.03,-1,10.0.3.176,48371,697.83,6850.1163963938725
60000,SAT_67514,STARLINK-36530,SAT,-1161857.72,5572860.74,3821103.25,484.73,-1,10.0.3.194,67514,705.3,6856.203048051998
60000,SAT_47739,STARLINK-2150,SAT,-1914225.24,5534860.86,3551490.02,476.87,-1,10.0.3.54,47739,711.85,6849.235312877826
60000,SAT_60444,STARLINK-32249,SAT,-1979518.72,5663988.02,3303513.5,476.12,-1,10.0.3.9,60444,720.82,6849.266829246486
60000,SAT_57663,STARLINK-30267,SAT,-1438615.96,6036341.63,2900853.72,475.68,-1,10.0.3.33,57663,731.06,6849.9626611592275
60000,SAT_64128,STARLINK-11722 [DTC],SAT,-1674008.06,5896378.14,2781268.37,356.43,-1,10.0.3.123,64128,740.13,6730.901269575812
60000,SAT_65752,STARLINK-34893,SAT,-1037708.1,5567845.04,3849642.94,476.82,-1,10.0.3.217,65752,769.64,6848.174008869083
60000,SAT_59304,STARLINK-31474,SAT,-958330.05,5630005.13,3794625.03,485.15,-1,10.0.3.144,59304,776.99,6856.714473190626
60000,SAT_58151,STARLINK-30834,SAT,-1400874.0,5407236.1,3961183.01,476.79,-1,10.0.3.11,58151,794.27,6847.745690643883
60000,SAT_67324,STARLINK-36471,SAT,-948294.87,6055708.76,3073136.63,482.93,-1,10.0.3.4,67324,799.28,6856.751453352878
60000,SAT_57924,STARLINK-30487,SAT,-1922063.21,5525229.23,3719430.86,560.33,-1,10.0.3.39,57924,817.79,6932.290454792143
60000,SAT_59944,STARLINK-31966,SAT,-2123570.22,5595676.23,3344848.97,483.29,-1,10.0.3.19,59944,837.7,6856.322453208274
60000,SAT_49451,STARLINK-3125,SAT,-2112907.21,5647096.83,3383006.68,540.67,-1,10.0.3.236,49451,852.21,6913.66861242211
60000,SAT_59074,STARLINK-31265,SAT,-1235660.78,5417019.49,4016888.31,485.34,-1,10.0.3.169,59074,854.01,6856.117663319726
60000,SAT_59757,STARLINK-11114 [DTC],SAT,-1679629.82,5956609.3,2656959.89,360.32,-1,10.0.3.87,59757,855.31,6735.115926407543
60000,SAT_65690,STARLINK-34790,SAT,-1313828.3,6123882.14,2773240.4,475.12,-1,10.0.3.155,65690,857.45,6849.740110594272
60000,SAT_64905,STARLINK-34273,SAT,-2070944.01,5408776.03,3654932.18,476.49,-1,10.0.3.135,64905,880.04,6848.51783057159
60000,SAT_47643,STARLINK-2022,SAT,-785434.04,5979883.15,2859275.3,300.48,-1,10.0.3.213,47643,883.45,6674.680843308895
60000,SAT_59801,STARLINK-31815,SAT,-1381323.65,6142596.3,2720320.29,483.79,-1,10.0.3.131,59801,900.12,6858.548447813771
60000,SAT_53633,STARLINK-4593,SAT,-1876325.96,5370168.88,3927691.37,541.53,-1,10.0.3.83,53633,929.27,6912.747095465222
60000,SAT_63284,STARLINK-33673,SAT,-2103438.57,5362764.45,3716820.91,483.71,-1,10.0.3.44,63284,940.75,6855.541848822796
60000,SAT_66342,STARLINK-35535,SAT,-599203.32,5915533.34,3414691.19,483.77,-1,10.0.3.42,66342,953.09,6856.580433307422
60000,SAT_67354,STARLINK-36448,SAT,-836934.95,5523082.3,3973403.56,484.2,-1,10.0.3.34,67354,959.28,6855.131950132358
60000,SAT_57357,STARLINK-5600,SAT,-1329928.35,5404053.71,4133152.95,561.69,-1,10.0.3.237,57357,963.39,6932.204499637341
60000,SAT_48405,STARLINK-2570,SAT,-576330.41,5893944.19,3441734.73,476.83,-1,10.0.3.210,48405,966.06,6849.545445357209
